baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroup6572_c0_g1	3.14659582341202	4.27981481487559	1.91995076142683	2.22912738225381	0.025805430480103	0.0589640575773767
isogroup6575_c2_g1	61.8254292399471	-0.729849485926207	0.602043809810649	-1.2122863386898	0.225402791475075	0.295176511858385
isogroup6577_c0_g1	7.91002017411405	3.13351155349299	1.22526541192503	2.55741451851637	0.0105453472410228	0.0322117457194288
isogroup6578_c1_g1	4.87113687743706	2.13805201033084	1.35722975113355	1.57530588210666	0.115185856915391	0.170609155283555
isogroup6578_c3_g1	21.2467841140788	3.51492034917298	1.28835465913608	2.72822419218785	0.00636763146504659	0.0232573522648136
isogroup6578_c4_g1	9.20848247618287	5.79468750910959	1.74818922728267	3.31467979477066	0.000917481560168055	0.00726319026464191
isogroup6581_c0_g1	28.3319328322072	1.94538575047015	0.999623327074251	1.94611880073267	0.0516404707075493	0.0959846355559719
isogroup6582_c10_g1	4.00200005687453	1.61231538956855	1.40974838298954	1.14369018544249	0.252752145077477	0.325027136713784
isogroup6582_c11_g1	0.495375114304397	1.73063522897717	3.30794727791841	0.52317497335272	0.600852495659975	NA
isogroup6582_c7_g1	3.2040022531911	4.31422960832052	1.79588922108526	2.40228047346563	0.016293210677688	0.0430798123591881
isogroup6582_c8_g1	2.38660829207932	2.69077648813864	1.70715577115302	1.57617514090193	0.114985445866214	0.170486201187372
isogroup6582_c9_g1	9.40742170236224	5.82415846160044	1.78587140437264	3.26124179341256	0.00110925407140963	0.00805166250503032
isogroup6584_c1_g1	19.8090224175586	3.20183857937963	1.2087081675475	2.64897571253799	0.00807361335422339	0.0271144802471485
isogroup6585_c1_g1	5.7869689992309	2.36056196501701	1.50555647640385	1.56789997719343	0.116904477125758	0.172525273242401
isogroup6586_c4_g1	1.51702186389208	3.26737965701667	2.00110851828334	1.63278484258296	0.102514256040109	0.156597074526793
isogroup6586_c6_g1	0.936286345148964	2.58927633744119	2.24347927337268	1.15413428070083	0.248445120925218	NA
isogroup6587_c1_g1	207.159968316992	0.340457283796268	0.536683539565356	0.634372509490405	0.525837745893257	0.600677236622078
isogroup6588_c2_g1	4.98586428141292	4.87929717341357	1.49477614292828	3.26423270567791	0.00109760974814246	0.00802069782739953
isogroup6588_c2_g2	5.22799452777486	2.12479900061167	1.27043148176956	1.67250184768098	0.0944254038243273	0.147810641549613
isogroup6588_c3_g1	3.79778426257149	1.91248138754764	1.44950450956072	1.31940354440652	0.187034237454329	0.253105169243428
isogroup6588_c5_g1	5.67452369317162	3.31702371570594	1.49681764126383	2.21605065591372	0.0266880330943855	0.0603097726509629
isogroup6589_c0_g1	2.63861088636219	4.04159556986966	1.9158218097104	2.10958845409564	0.0348938197086926	0.0727941456327255
isogroup658_c0_g1	46.6305435907574	8.10440436099298	1.90797412344672	4.24764899135662	2.16025498861535e-05	0.00117848660425807
isogroup6590_c2_g1	7.77739722120551	-0.556282079058284	1.41982033597848	-0.391797514771414	0.695207831486119	0.752262016627607
isogroup6590_c4_g1	2.21748865710644	3.67108141203949	2.10855499961364	1.7410413352804	0.0816763332543545	0.132544243940898
isogroup6591_c10_g1	0.705663133484716	2.18261804920747	2.46466845060346	0.885562538309389	0.375853305881724	NA
isogroup6591_c11_g1	0.227050150472763	0.844030820470638	3.75224753552668	0.224940069246302	0.822025897201841	NA
isogroup6591_c1_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup6591_c9_g1	7.41148530075959	-2.30001021256112	1.4676779964672	-1.56710819273533	0.117089404534545	0.172754372461084
isogroup6592_c0_g1	1.51506147291985	1.77506018047868	2.55904469458538	0.693641726631225	0.487906919046829	0.565064479990099
isogroup6592_c2_g1	4.00527625260871	4.61879452847288	1.63423441671643	2.8262741753739	0.00470929364403809	0.0193344635804264
isogroup6593_c1_g1	5.10246518773317	2.82849583120931	1.52682368106853	1.85253599762732	0.063948893360552	0.111088587424999
isogroup6594_c3_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup6594_c4_g1	0.173821210276184	0.532853024163122	3.76238750654437	0.141626300649858	0.887375191417285	NA
isogroup6595_c0_g1	0.74804112150857	2.2335653912824	2.98394593656364	0.748527432723732	0.454142084621878	NA
isogroup6595_c1_g1	62.5095278674134	0.7900603817746	0.614420177336667	1.28586334062023	0.198490759707726	0.265765699663888
isogroup6597_c2_g1	2.47579848333823	3.93166214249408	2.22732469167221	1.76519488029485	0.0775310187685622	0.127468355117987
isogroup6597_c3_g1	45.8938684314033	5.14039063272077	1.37808952179543	3.73008469436998	0.000191415416150966	0.00305778384965094
isogroup6597_c5_g1	128.234081967564	2.19163243278993	0.750029508530995	2.92206160939247	0.00347722750315596	0.0159629794611149
isogroup6598_c0_g1	30.3805433542896	0.452408432036484	1.0665625615603	0.424174303825782	0.671438699381912	0.732081741309955
isogroup6598_c1_g1	1.76222694400004	3.43439194966487	2.6752005978709	1.2837885698733	0.199215944015086	0.266593540411756
isogroup6598_c2_g1	1.57815920994214	3.30743671199217	2.21715096771472	1.491750791964	0.135764488355285	0.194313410938609
isogroup6598_c3_g1	3.33807321704943	4.37313298922959	1.79479244114877	2.43656753224931	0.0148274005138317	0.0404061708975896
isogroup6598_c4_g1	0.645918585777405	2.08366495882397	2.55928606886323	0.814158676583379	0.415554055134734	NA
isogroup6599_c0_g1	6.92800975298511	1.94075480699958	1.26749087948094	1.53117851845557	0.125725278373382	0.182655308302607
isogroup6601_c0_g1	3.60847973159194	4.41898169299927	1.5366695532745	2.87568767376359	0.004031484034623	0.0175417788615189
isogroup6602_c0_g1	0.0668906700902818	-0.437108708621106	3.80398395117692	-0.114908136898387	0.908517935507492	NA
isogroup6603_c0_g1	2.44802754479357	3.93665658104384	1.92080540686501	2.04948224686068	0.0404149820733929	0.080853121940777
isogroup6605_c3_g1	473.218434820529	0.738398170378579	0.749836142866257	0.984746037388974	0.324748833007329	0.401383487525413
isogroup6606_c2_g1	21.5779660963836	0.0828488753116768	0.730790670703889	0.113368819051669	0.909738159101159	0.93019967454044
isogroup6609_c1_g1	1.97826828722058	3.63522640058721	2.01377831633687	1.80517705007361	0.0710469810209135	0.119844153800569
isogroup6612_c43_g1	2.28185423544105	3.78260314575313	1.6551048483015	2.28541602644383	0.022288445162381	0.0533677108862218
isogroup6612_c45_g1	4.04494957524033	2.1921975988904	1.38500701167069	1.58280613774368	0.11346565734837	0.168806032071799
isogroup6612_c46_g2	51.2996999313571	1.00194699220138	0.903192477487692	1.10933939019109	0.267283798410512	0.340780986623744
isogroup6612_c47_g1	0.133781340180564	0.240176497064644	3.77398795205896	0.0636399745085599	0.949256901183053	NA
isogroup6612_c48_g1	5.02633981712841	4.93707242322469	1.82573205002147	2.70416046164421	0.0068477212639349	0.0243528129185042
isogroup6612_c49_g1	9.32582133294244	5.81817570651011	1.62496989931654	3.58048214244289	0.000342960783144928	0.00421327684121113
isogroup6612_c49_g3	2.42835198592982	3.88229186103281	1.6525884430567	2.34921881327691	0.0188128475302542	0.0475023043464554
isogroup6613_c2_g1	5.16427346585599	4.98202956869818	1.77179104722969	2.81186067425271	0.00492558337008835	0.0198811350038456
isogroup6615_c0_g1	0.173638015749856	-2.25941568311684	3.81694647031143	-0.591943245914184	0.553888593522115	NA
isogroup6617_c3_g1	6.73993760823614	5.35043826170979	1.87910066266839	2.84733988338441	0.0044086265437829	0.0185181408986569
isogroup6617_c4_g2	0	NA	NA	NA	NA	NA
isogroup6617_c5_g1	0	NA	NA	NA	NA	NA
isogroup6619_c1_g1	3.8978691149176	4.59017278858574	1.78933814791303	2.56529085569401	0.0103089349028255	0.0317942310940462
isogroup6619_c4_g1	10.8127850474612	3.73865601676842	1.53675567061932	2.43282396040337	0.0149815827585333	0.0406549806024741
isogroup6621_c0_g1	0.646863905362893	2.05343095676873	2.68235443752853	0.765533043672156	0.443954197699981	NA
isogroup6622_c2_g1	267.543700240941	-0.971801375350715	0.501853026686436	-1.93642625166014	0.0528155168622676	0.0974630526283938
isogroup6622_c3_g1	137.376787557397	2.61171854076376	1.53367382682852	1.70291654918864	0.0885836865363044	0.140671828969732
isogroup6622_c5_g1	4.53060256830651	4.7932275800626	1.65901987959759	2.88919237135678	0.00386232711283642	0.0170781774085069
isogroup6623_c0_g1	16.5669861225962	1.37954840283807	1.16152494492049	1.18770449904759	0.234949850640732	0.305604615351707
isogroup6623_c1_g1	6.79190445483115	4.36799061188346	1.70416319306763	2.56312929985345	0.0103733408907638	0.0318815866074056
isogroup6624_c16_g1	20.4915801876916	6.93477368023149	1.56711619402151	4.42518155749229	9.63612055734189e-06	0.000855233481627616
isogroup6624_c18_g1	15.6710648537786	4.24947276498374	1.30096590552699	3.26639825604222	0.0010892494193249	0.00798615166449174
isogroup6624_c19_g1	72.1465059210754	-0.762444334823565	0.488086278211391	-1.56210975161516	0.118262136012827	0.17421958720472
isogroup6624_c20_g1	5.93311540807693	2.24086073096893	1.24384961104569	1.80155278505499	0.0716157954013599	0.120547386011141
isogroup6624_c21_g1	39.4620187667761	3.80629120515975	1.33918170517381	2.84225149615954	0.00447961386229803	0.0187339842304108
isogroup6624_c22_g1	3.57124724653343	2.05094806216615	1.6307567222797	1.257666477253	0.208512400662385	0.276827209549263
isogroup6625_c1_g1	20.1557448417461	2.39935600190181	1.27463314676559	1.88238946083445	0.0597831558190266	0.105897292196112
isogroup6625_c2_g1	9.70049274644625	5.86457843828337	1.77518966263636	3.30363485193677	0.000954400550774965	0.00741039951516648
isogroup6629_c0_g1	3.54017076530074	2.50708105105848	1.49029900277224	1.68226714665637	0.0925170487397833	0.145475600779175
isogroup6629_c2_g1	0.277178689270601	1.03954626431495	3.74685822594219	0.277444782169077	0.781438599489964	NA
isogroup6629_c3_g1	21.0823811572445	0.614036593902314	1.17211173639526	0.523872063418406	0.600367526734849	0.668790499279577
isogroup662_c0_g1	0.453917106419198	0.129149992425967	3.53354335086576	0.0365497121732845	0.9708440405839	NA
isogroup6633_c5_g1	3.10112137170189	4.24795751771866	1.62169485239204	2.61945551066701	0.00880702596453331	0.0287318729700725
isogroup6633_c6_g1	18.9382882347705	1.51969971761979	0.968493612742111	1.56913757367696	0.11661588636726	0.17217215225924
isogroup6634_c10_g1	15.703057746064	2.20877218555494	1.20313175469658	1.8358522887728	0.0663795056589052	0.114076297527811
isogroup6634_c13_g1	0.667488721524586	2.09537717799539	3.18954266376955	0.656952233872606	0.511211630401889	NA
isogroup6634_c14_g1	1.8787986741309	3.55958342180697	1.93791450608059	1.83681138184273	0.0662377450825288	0.113922395655735
isogroup6634_c15_g1	1.5609242604456	2.20756642555151	1.82393109098721	1.2103343357981	0.226150627400858	0.295878850523629
isogroup6634_c16_g1	18.7970376556132	0.966497775465661	0.663757762726215	1.45610014637873	0.145364937104527	0.205376797267216
isogroup6634_c17_g1	9.56640146432058	1.88125349208073	1.00226837728822	1.87699575753424	0.0605186753263468	0.106930618944538
isogroup6634_c19_g1	3.97558539773378	3.60376860866099	1.74353483048039	2.06693238681562	0.038740525470912	0.0784472048655272
isogroup6634_c20_g1	27.216731569174	1.82969391896099	1.03673214350966	1.76486658623983	0.0775861905506288	0.127499023669616
isogroup6634_c22_g1	0.120119610286861	0.179229637136053	3.77669056739155	0.0474567968801961	0.962149162609023	NA
isogroup6635_c4_g1	36.3580916189228	3.81892967974639	1.32206127081747	2.88861776987463	0.0038693910263565	0.0170964209433322
isogroup6636_c3_g1	4.5181718439636	4.79630872076137	1.78176084438406	2.69189253758656	0.00710478340831696	0.0249805043220522
isogroup6636_c4_g1	21.7547290106538	-0.190149388832157	0.633451882067215	-0.30017968880544	0.764040097075109	0.811255274900565
isogroup6638_c3_g1	119.421185472181	-0.0663963968313257	0.782285191505154	-0.0848749248385693	0.932360826918301	0.947118007303624
isogroup6638_c4_g1	10.9790429089967	2.31449617727951	1.55258507059559	1.49073710749495	0.136030529613325	0.194579345869972
isogroup6638_c5_g1	235.157028274876	4.246399860564	1.59205551803669	2.66724358067652	0.0076476222371993	0.0261466003515057
isogroup663_c2_g1	0.200672010270845	0.680586538662364	3.75731618135933	0.181136349940116	0.856260553366309	NA
isogroup663_c3_g1	0.647340502868099	1.65737581746694	3.22164981916907	0.514449400305839	0.606937828546183	NA
isogroup6640_c10_g1	2.4357837942781	3.9322279924447	1.84827197005667	2.1275158938455	0.0333772421534226	0.0705583858789069
isogroup6640_c12_g1	2.21974245105755	3.8004501651434	1.94644913869433	1.95250422402135	0.0508783699472502	0.0948508868185762
isogroup6640_c13_g1	2.005408710893	3.64753746433141	2.10760385820774	1.7306560956067	0.0835131202526727	0.134740160836498
isogroup6640_c14_g1	5.45616579216856	5.0602585461707	1.76000432924576	2.87513982896806	0.00403848605438219	0.0175591160775467
isogroup6640_c5_g1	2.26929174249986	3.8088156704877	2.07199884908795	1.83823252226431	0.0660281494055237	0.113685117286934
isogroup6640_c6_g1	0.842544875064021	2.43366412140961	2.41406969643888	1.00811676025743	0.31339841243385	NA
isogroup6641_c5_g1	0.277178689270601	1.03954626431495	3.74685822594219	0.277444782169077	0.781438599489964	NA
isogroup6641_c6_g1	0	NA	NA	NA	NA	NA
isogroup6641_c8_g1	0.72742024305934	1.93466048241663	3.15302848717452	0.613588012378001	0.539487607057692	NA
isogroup6643_c2_g1	3.84070466218935	2.71830271022337	1.60845823617716	1.69000515467781	0.0910269684874662	0.143611187427537
isogroup6644_c26_g1	33.7433178945318	3.20457793264719	1.0321599858694	3.10472986408975	0.00190452877729561	0.0111195180151336
isogroup6644_c3_g1	24.5150086213122	0.497653818596981	1.02256296699722	0.486673031058766	0.626490060027869	0.691929455770372
isogroup6644_c4_g1	4.32850864094497	4.73111382778087	1.87017019894302	2.52977714566021	0.0114134994582501	0.0339025795546488
isogroup6646_c2_g1	4.43522974171197	2.96381113746012	1.63704132430882	1.81046812530007	0.070223223019209	0.118787481031621
isogroup6647_c0_g1	7.65828835797568	0.12426640308938	1.70644978027238	0.0728215998653912	0.941948082381572	0.95435796135433
isogroup6649_c0_g1	2.79624830725572	4.05827584598	3.2344525473766	1.25470254595993	NA	NA
isogroup6651_c11_g1	2.8189728851846	4.11292234640537	1.96850794521234	2.08936029768562	0.0366753022982988	0.0754200438474971
isogroup6651_c12_g1	0.215096023635055	0.750815075862163	3.75507161453898	0.199946939215523	0.84152207940618	NA
isogroup6656_c2_g1	0	NA	NA	NA	NA	NA
isogroup6656_c3_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup6659_c0_g1	8.71416017447249	5.71311010468792	1.86388770167617	3.06515789526922	0.00217555109292859	0.0120797059253354
isogroup6659_c1_g1	38.8230898385767	1.73023498465476	0.664642569784053	2.6032563415505	0.00923428805341666	0.0295676754491003
isogroup665_c0_g1	1.22975450591926	2.96738743408473	2.23146439836968	1.32979376065902	0.183586232241104	NA
isogroup6662_c0_g1	43.5903673708335	-1.61297032907108	0.698314430486702	-2.30980523765905	0.0208989392033989	0.0510041635221215
isogroup6663_c10_g1	0.832456206361804	2.37913665835156	3.05928220402537	0.777678062919832	0.436758827849016	NA
isogroup6663_c11_g1	5.10795199968559	4.94651296429925	1.5810159370448	3.12869266425305	0.00175585856993272	0.010584262104736
isogroup6663_c8_g1	7.85228760171838	5.56167459158029	1.49724101363968	3.71461544328141	0.000203512946635481	0.0031692466631718
isogroup6664_c2_g1	0.587881641126089	1.93774176203034	3.15342693559265	0.614487603996494	0.53889316198791	NA
isogroup6668_c1_g1	2.04902164218011	3.6793278774855	2.1001245858265	1.75195695641909	0.0797812096024824	0.130077703531119
isogroup6673_c20_g1	18.7666422284406	1.79122800450068	0.767057798271145	2.3351930044097	0.0195333404288848	0.0487983190839564
isogroup6673_c27_g1	6.21521950023046	4.24973528611395	1.572769483063	2.70207130280625	0.00689089830305059	0.0244594376738796
isogroup6673_c32_g1	23.3351067263744	-1.19323314287508	0.744903934808915	-1.60186177991015	0.109186177825981	0.163934214011194
isogroup6673_c35_g1	0.737794597726858	2.21961853551161	2.50134620448102	0.887369581841683	0.374879954682684	NA
isogroup6673_c36_g1	9.75164921563464	4.8346151864287	1.49128733649624	3.24190722211023	0.00118732668893586	0.00832081975461794
isogroup6673_c37_g1	2.18283588040974	2.51033844739817	1.65394206759389	1.51779103789901	0.129067085106552	0.186316390035978
isogroup6673_c40_g1	2.56618298480708	3.89594159898979	1.74041073188792	2.23851848739386	0.0251872631906875	0.0579994794248557
isogroup6673_c43_g1	108.193976148342	0.0309423005393932	0.569163397501765	0.0543645298963507	0.956644738086232	0.966555573143382
isogroup6673_c44_g1	18.4387771856089	2.27135453690119	1.2569121943914	1.80709085888134	0.0707481136984362	0.119443889829168
isogroup6673_c44_g2	14.7634952419938	6.46939769747412	1.55797453334722	4.15244123636282	3.28947238541355e-05	0.00136807905309217
isogroup6673_c45_g1	6.99516479592312	5.37217468531612	1.4897022148672	3.60620708736411	0.000310705213299139	0.00399946091471003
isogroup6673_c45_g2	1.85055901350595	3.4525002830462	1.75696112210974	1.9650407966344	0.0494095159075779	0.0929062816887751
isogroup6673_c45_g3	4.4243316617408	4.73418675251913	1.60111223423246	2.95681130360521	0.00310838279197325	0.0148340728265383
isogroup6673_c46_g1	0.2318581549275	0.864704351680294	3.75164429206983	0.230486763765982	0.817713547628613	NA
isogroup6673_c48_g1	0.750697981862516	1.94356443708013	2.54190459837641	0.764609513009082	0.444504102737546	NA
isogroup6674_c5_g1	7.47090482600573	5.50484254852075	1.61915926222551	3.39981537143815	0.000674313679898963	0.00615581268275483
isogroup6674_c7_g1	0.859307006356465	2.4573286458135	2.53262806982875	0.970268266030733	0.331912790898993	NA
isogroup6676_c0_g1	98.6283604438135	0.277506899625285	0.741712234236684	0.374143619069295	0.7082974680782	0.763444609795081
isogroup6679_c13_g1	177.54724608672	0.144808914450685	0.682459252733872	0.212186901812223	0.831961224929548	0.866766955335111
isogroup6679_c16_g1	89.1011737672894	0.741626336630951	0.802151888066521	0.924546021350822	0.355202102096691	0.432772410406333
isogroup6679_c19_g1	105.858582929815	1.5190897903248	0.710665748284164	2.13755875246907	0.0325525724759564	0.0692897778640543
isogroup6679_c8_g1	61.9913264096402	2.90374493230339	1.41466375446724	2.0526043189655	0.040110968341197	0.0803830988786909
isogroup667_c0_g1	0.322026563820957	1.21430541624455	3.08285720749652	0.393889607761186	0.69366254324511	NA
isogroup6681_c0_g1	41.8183902725757	1.44774317279332	1.2733230356482	1.13698027308233	0.25554653241491	0.327875629602167
isogroup6682_c0_g1	2.07845222033113	0.387878646441037	1.50109539834526	0.258397065815149	0.796100480869895	0.838058619944868
isogroup6682_c11_g1	5.24832578254633	2.17213336912854	1.36582732357972	1.59034259428604	0.111757602435077	0.166851439063566
isogroup6682_c2_g1	1.55385868273864	3.18134853928146	2.39193942786286	1.33002888878499	0.183508753222981	0.249242379601151
isogroup6683_c3_g1	2.26349454275948	-1.8666912370016	1.78210491994296	-1.04746427447232	0.294885500929343	0.370160076919792
isogroup6683_c4_g1	1.34958449252836	3.05753567529522	2.65935603663317	1.14972784131836	0.250255983503375	NA
isogroup6683_c5_g1	3.87244023201364	4.57195664246267	1.59756159620744	2.86183434386277	0.00421196990687842	0.0180275184779875
isogroup6683_c7_g1	4.65842877342473	0.228321667563136	1.35081043168543	0.169025691694027	0.865776433092745	0.894575862237351
isogroup6685_c1_g1	0	NA	NA	NA	NA	NA
isogroup6686_c0_g1	1.42922091988071	-0.916331431089691	2.23482870768043	-0.410023116286513	0.681788990365011	NA
isogroup6688_c0_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup6689_c0_g1	0.401344020541691	1.46668624087232	3.73725514390607	0.392450122990367	0.694725657475917	NA
isogroup6691_c0_g1	0	NA	NA	NA	NA	NA
isogroup6691_c1_g1	0	NA	NA	NA	NA	NA
isogroup6694_c0_g1	0	NA	NA	NA	NA	NA
isogroup6696_c1_g1	2.99053706723715	2.36410772952259	1.64860182564018	1.43400771050618	0.151570062516678	0.21232214583162
isogroup6699_c0_g1	0.151778414736259	0.396747519826896	3.76751049502174	0.105307608393167	0.916131725922193	NA
isogroup66_c2_g1	0	NA	NA	NA	NA	NA
isogroup6700_c3_g1	2.00963746799221	3.63980020823359	2.13907145646356	1.70157953220091	0.0888342170879012	0.140992720038503
isogroup6700_c4_g1	4.57589398390167	4.80775230142807	1.89183636923638	2.54131508390902	0.0110436346434749	0.0330943699586329
isogroup6701_c0_g1	3.5434254008892	4.43724854487216	1.72012529367429	2.57960775368516	0.00989125944817655	0.0309422316778497
isogroup6703_c1_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup6703_c6_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup6703_c7_g1	2.60114701512182	1.5123609024463	1.59735262349008	0.946792136066939	0.343744709756842	0.421460275194914
isogroup6704_c0_g1	0	NA	NA	NA	NA	NA
isogroup6704_c2_g1	0.200672010270845	0.680586538662364	3.75731618135933	0.181136349940116	0.856260553366309	NA
isogroup6704_c4_g2	0	NA	NA	NA	NA	NA
isogroup6704_c6_g1	0.344069359360882	1.28712424151249	3.71946364177197	0.34605103463232	0.729304361218432	NA
isogroup6704_c7_g1	0.513844848652837	1.78352459878274	2.656002207852	0.671507197362285	0.501897475960485	NA
isogroup6704_c9_g1	0	NA	NA	NA	NA	NA
isogroup6706_c1_g1	3.55477797319127	3.34901990794536	1.55148987530169	2.15858315368905	0.0308825208718769	0.0667222978787568
isogroup6706_c3_g1	2.10700684408067	1.13471238842591	1.7151421238302	0.661585050393319	0.508237191034033	0.58358854462153
isogroup6707_c0_g1	0	NA	NA	NA	NA	NA
isogroup6708_c2_g1	0.143397349090037	0.305622884446595	3.77120089023617	0.0810412633381234	0.935409137008739	NA
isogroup6710_c20_g3	0.375255504017536	1.39938730513904	3.57446615363021	0.391495469531257	0.695431036783661	NA
isogroup6710_c21_g1	4.81177507739924	2.02743367292003	1.45260451744621	1.3957230950131	0.162797896821875	0.225373741857214
isogroup6710_c2_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup6710_c7_g1	0	NA	NA	NA	NA	NA
isogroup6710_c8_g1	0	NA	NA	NA	NA	NA
isogroup6711_c0_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup6712_c2_g1	5.05141034481599	3.94385836164453	1.60319924740062	2.45999264785022	0.0138939862003141	0.0386904804417003
isogroup6712_c3_g1	1.49250918182566	3.23919677474237	2.1155254525613	1.53115471658382	0.125731159434834	NA
isogroup6713_c0_g1	0	NA	NA	NA	NA	NA
isogroup6713_c1_g1	0.281986693725337	1.05767598356798	3.74639285167853	0.282318492865504	0.777699306824697	NA
isogroup6714_c0_g1	0.338788695113402	1.2992199583104	3.00489426095483	0.432367945585399	0.66547401141628	NA
isogroup6715_c0_g1	0.280279090669342	1.08700500611516	3.74565173158402	0.290204504852743	0.771659790070662	NA
isogroup6715_c10_g1	0.187010280377143	0.629664874134108	3.75900934000317	0.167508196224268	0.866970198990867	NA
isogroup6715_c2_g1	0.440438571051823	1.59781615925786	3.73481587393815	0.427816581376219	0.668784663852341	NA
isogroup6715_c3_g1	0.561503500924172	1.87465190812431	3.2101395768299	0.583978317221826	0.559234900126499	NA
isogroup6715_c7_g1	1.955683238498	3.40980488454736	2.24791787834549	1.51687253230845	0.129298869780547	0.186563755828208
isogroup6715_c8_g1	0.438573112916333	1.5729192670153	3.47164712680195	0.45307579070234	0.650494167245611	NA
isogroup6715_c9_g1	0.343596699568138	1.3027082290977	3.67413492353898	0.35456189176714	0.722917829532113	NA
isogroup6716_c1_g1	5.92059753235725	-1.9094021576715	1.41939003810184	-1.34522725002703	0.178551858769553	0.243533072782256
isogroup6716_c2_g1	2.66159900148761	4.05319866520595	1.87701907628924	2.15938064583706	0.0308206481556042	0.0666596527053629
isogroup6716_c4_g1	3.75894256977215	0.353397913574505	1.6014491715559	0.220673824590485	0.825346413981735	0.861933019195929
isogroup6717_c0_g1	1.25489770285793	2.95725870671357	2.81023580313733	1.05231692778667	0.292654167759143	NA
isogroup6719_c2_g1	2.46679430301065	1.21692405467629	1.56868501427144	0.77576061708059	0.437890341361787	0.516329057018083
isogroup6721_c0_g1	0.387682290647988	1.43670194451782	3.54747952448617	0.404992314853717	0.685483159993799	NA
isogroup6721_c1_g1	1.13666873174205	2.8048586308619	2.79558283122698	1.00331801996039	0.315707444388223	NA
isogroup6721_c2_g1	0.27189802502312	1.04343669716396	3.74675789072575	0.278490558396302	0.780635811800523	NA
isogroup6723_c0_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup6723_c2_g1	0.240711880366466	0.889450931008332	3.7509329063855	0.237127923427836	0.81255755028818	NA
isogroup6725_c3_g1	2.388755656879	3.90223136976193	1.93197664800917	2.01981290704679	0.0434027978222434	0.0847519733314208
isogroup6725_c4_g1	39.0654058689638	0.384834433859504	0.810355293117376	0.474895934077353	0.634861149637342	0.699228459887639
isogroup6725_c4_g2	13.5846540937289	3.67962825597944	1.58414760379478	2.32278118981148	0.0201909100750326	0.049875862060258
isogroup6727_c1_g1	1.29635555233178	2.9991730194491	2.67718206327198	1.12027234180091	0.262597724514544	NA
isogroup6727_c3_g1	0.851398600502987	2.45387984839764	2.29350429609899	1.06992598730747	0.284652624614614	NA
isogroup6728_c2_g1	0.0668906700902818	-0.437108708621106	3.80398395117692	-0.114908136898387	0.908517935507492	NA
isogroup6728_c4_g1	0.35197776521436	1.33672171374487	3.7057267213514	0.360717833304609	0.718310391994512	NA
isogroup6729_c2_g1	50.4992748876726	3.3841866319018	1.46618101000017	2.30816427768452	0.0209900011974286	0.0511620288890688
isogroup6730_c0_g1	0	NA	NA	NA	NA	NA
isogroup6730_c1_g1	0	NA	NA	NA	NA	NA
isogroup6732_c1_g1	0	NA	NA	NA	NA	NA
isogroup6732_c2_g1	0.106930540185902	0.0269918405923606	3.78391815206263	0.00713330455566202	0.994308494695365	NA
isogroup6733_c42_g1	0.534180041136766	1.82693189592515	3.27129974860996	0.558472789508652	0.576521580282266	NA
isogroup6733_c43_g1	0.347276031499712	-2.90358698748881	3.78588590413487	-0.766950473683735	0.443110962387315	NA
isogroup6733_c46_g1	2.11543965247765	3.7133032394398	2.23235798892282	1.66339953442305	0.0962324862600564	0.149819170165045
isogroup6733_c49_g1	2.6052736673993	0.184361630825657	2.11990516599617	0.0869669237015248	0.930697803526034	0.945957915654569
isogroup6733_c50_g1	8.88579764143084	5.70039156010269	1.71372166672215	3.3263228625719	0.000879999329121746	0.00710552649790857
isogroup6733_c50_g2	0.120119610286861	0.179229637136053	3.77669056739155	0.0474567968801961	0.962149162609023	NA
isogroup6733_c53_g1	7.52556670437366	2.33968178867739	1.26668126650417	1.8470959116136	0.0647332409310251	0.11211907797727
isogroup6733_c56_g1	0.1385893446353	0.273255728067693	3.77256463718815	0.072432351555774	0.942257839583283	NA
isogroup6733_c7_g1	0.280279090669342	1.08700500611516	3.74565173158402	0.290204504852743	0.771659790070662	NA
isogroup6734_c0_g1	0	NA	NA	NA	NA	NA
isogroup6738_c1_g1	0.267562680361127	1.00255960180092	3.74782512996701	0.26750437041062	0.789080849644892	NA
isogroup6746_c0_g1	3.7068781679662	-2.74433153427008	1.79612753062849	-1.52791574510847	0.126533458417053	0.183379525264838
isogroup6747_c3_g1	14.0862817355909	3.66637747161619	1.29353713960059	2.83438129402939	0.00459145124802482	0.0190161244215348
